eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2019,17.05,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2020,69.83,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2021,0,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2022,70.54,
15_42,PC,Drought impact area,PC,Percentage,LU,Luxembourg,2023,0.12,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2000,2.56,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2001,0.38,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2002,2.79,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2003,14.95,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2004,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2005,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2006,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2007,4,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2008,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2009,0.11,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2010,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2011,0.2,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2012,43.7,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2013,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2014,0.29,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2015,3.12,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2016,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2017,1.45,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2018,0,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2019,0.77,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2020,0.25,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2021,1.78,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2022,26.19,
15_42,PC,Drought impact area,PC,Percentage,HU,Hungary,2023,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2000,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2001,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2002,1.58,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2003,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2004,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2005,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2006,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2007,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2008,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2009,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2010,33.67,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2011,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2012,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2013,19.34,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2014,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2015,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2016,67.69,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2017,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2018,15.72,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2019,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2020,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2021,0.32,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2022,0,
15_42,PC,Drought impact area,PC,Percentage,MT,Malta,2023,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2000,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2001,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2002,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2003,0.05,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2004,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2005,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2006,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2007,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2008,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2009,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2010,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2011,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2012,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2013,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2014,0.01,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2015,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2016,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2017,0.07,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2018,26.53,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2019,5.15,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2020,16.91,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2021,0,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2022,17.88,
15_42,PC,Drought impact area,PC,Percentage,NL,Netherlands,2023,0,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2000,5.63,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2001,7.48,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2002,3.44,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2003,28.55,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2004,1.43,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2005,0.51,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2006,0.7,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2007,3.47,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2008,0.03,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2009,0.09,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2010,1.26,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2011,1.37,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2012,2.84,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2013,0,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2014,0.03,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2015,5.45,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2016,0.15,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2017,2.9,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2018,6.98,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2019,2.32,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2020,0.26,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2021,2.66,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2022,9.55,
15_42,PC,Drought impact area,PC,Percentage,AT,Austria,2023,0.07,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2000,2.2,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2001,0.01,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2002,1.51,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2003,13.86,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2004,1.28,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2005,0.7,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2006,4.52,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2007,0.07,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2008,0,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2009,0.01,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2010,0,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2011,0,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2012,6.24,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2013,0.11,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2014,0.12,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2015,17.99,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2016,3.12,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2017,0.72,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2018,5.43,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2019,14.51,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2020,2.57,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2021,1.82,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2022,7.16,
15_42,PC,Drought impact area,PC,Percentage,PL,Poland,2023,7.96,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2000,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2001,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2002,3.08,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2003,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2004,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2005,61.64,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2006,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2007,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2008,0.26,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2009,14.72,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2010,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2011,2.37,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2012,35.46,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2013,0.01,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2014,0.07,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2015,3.68,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2016,0,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2017,1.68,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2018,0.03,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2019,3.16,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2020,0.01,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2021,0.01,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2022,43.19,
15_42,PC,Drought impact area,PC,Percentage,PT,Portugal,2023,6.8,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2000,12.21,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2001,1.16,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2002,2.04,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2003,13.66,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2004,0.54,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2005,0,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2006,0,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2007,6.46,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2008,0.36,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2009,1.06,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2010,0,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2011,0.1,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2012,17.05,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2013,0.96,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2014,0.39,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2015,0.84,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2016,0.09,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2017,1.09,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2018,0.04,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2019,0.22,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2020,12.08,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2021,0.77,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2022,14.93,
15_42,PC,Drought impact area,PC,Percentage,RO,Romania,2023,1.27,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2000,7.56,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2001,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2002,0.6,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2003,37.57,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2004,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2005,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2006,0.01,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2007,0.12,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2008,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2009,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2010,0.01,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2011,3.11,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2012,15.51,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2013,0.01,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2014,0,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2015,0.27,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2016,0.16,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2017,7.58,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2018,0.23,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2019,0.29,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2020,0.69,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2021,5.58,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2022,55.48,
15_42,PC,Drought impact area,PC,Percentage,SI,Slovenia,2023,0.26,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2000,1.66,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2001,0,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2002,0.29,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2003,15.25,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2004,0.04,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2005,0,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2006,0.02,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2007,1.09,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2008,0,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2009,0.34,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2010,0,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2011,0,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2012,28.68,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2013,1.29,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2014,0.77,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2015,7.43,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2016,0.58,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2017,6.14,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2018,1.4,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2019,0.38,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2020,0.02,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2021,0.6,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2022,20.26,
15_42,PC,Drought impact area,PC,Percentage,SK,Slovakia,2023,0.67,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2000,0,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2001,0,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2002,1.83,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2003,7.7,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2004,0.04,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2005,0.01,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2006,12.42,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2007,0.03,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2008,0,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2009,0.45,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2010,0.33,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2011,1.53,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2012,0.01,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2013,0.09,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2014,0.93,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2015,0.31,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2016,0.16,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2017,0.52,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2018,8.51,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2019,6.73,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2020,2.87,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2021,11.95,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2022,1.34,
15_42,PC,Drought impact area,PC,Percentage,FI,Finland,2023,2.09,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2000,0.01,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2001,0,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2002,0.89,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2003,3.49,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2004,0.98,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2005,0.25,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2006,2.46,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2007,0.48,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2008,0.58,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2009,1.33,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2010,1.23,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2011,0.32,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2012,0.01,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2013,0.19,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2014,0.89,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2015,1.54,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2016,1.88,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2017,4.02,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2018,14.73,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2019,6.2,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2020,4.03,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2021,5.8,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2022,2.58,
15_42,PC,Drought impact area,PC,Percentage,SE,Sweden,2023,3.06,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2000,0.79,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2001,0,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2002,0.04,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2003,0,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2004,0,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2005,0.06,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2006,0,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2007,0.03,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2008,0.05,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2009,0.01,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2010,0,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2011,0.08,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2012,0.16,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2013,0.2,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2014,0.15,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2015,0.67,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2016,0.07,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2017,1.32,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2018,3.19,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2019,5.35,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2020,0.25,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2021,7.22,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2022,0.9,
15_42,PC,Drought impact area,PC,Percentage,IS,Iceland,2023,3.02,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2000,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2001,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2002,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2003,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2004,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2005,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2006,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2007,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2008,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2009,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2010,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2011,4.83,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2012,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2013,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2014,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2015,0.63,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2016,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2017,6.54,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2018,25.16,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2019,1.51,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2020,2.83,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2021,0.29,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2022,0,
15_42,PC,Drought impact area,PC,Percentage,LI,Liechtenstein,2023,0,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2000,0.03,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2001,0.03,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2002,1.71,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2003,1.42,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2004,0.1,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2005,0.16,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2006,0.81,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2007,0,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2008,0.92,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2009,0.14,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2010,0.4,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2011,0.86,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2012,0.27,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2013,0.99,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2014,5.47,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2015,1.5,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2016,0.65,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2017,0.35,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2018,5.22,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2019,2.11,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2020,0.97,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2021,7.88,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2022,1.14,
15_42,PC,Drought impact area,PC,Percentage,NO,Norway,2023,2.22,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2000,0,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2001,0.01,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2002,0.01,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2003,3.81,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2004,0.1,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2005,0.16,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2006,0.59,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2007,0.04,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2008,0.01,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2009,1.14,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2010,0.83,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2011,5.95,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2012,0.79,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2013,0.13,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2014,0.01,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2015,1.28,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2016,0.17,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2017,4.54,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2018,12.35,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2019,5.67,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2020,5.03,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2021,1.18,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2022,16.26,
15_42,PC,Drought impact area,PC,Percentage,CH,Switzerland,2023,3.73,
15_42,PC,Drought impact area,PC,Percentage,BA,Bosnia and Herzegovina,2000,37.79,
15_42,PC,Drought impact area,PC,Percentage,BA,Bosnia and Herzegovina,2001,0.22,
15_42,PC,Drought impact area,PC,Percentage,BA,Bosnia and Herzegovina,2002,0.55,
15_42,PC,Drought impact area,PC,Percentage,BA,Bosnia and Herzegovina,2003,40.23,
15_42,PC,Drought impact area,PC,Percentage,BA,Bosnia and Herzegovina,2004,0,
