Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2016","2016","kg/ha","6787.1","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2016","2016","t","1400074","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2017","2017","ha","197592","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2017","2017","kg/ha","8617.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2017","2017","t","1702721","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2018","2018","ha","195690","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2018","2018","kg/ha","8492.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2018","2018","t","1661860","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2019","2019","ha","203760","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2019","2019","kg/ha","9336.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2019","2019","t","1902380","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2020","2020","ha","194660","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2020","2020","kg/ha","8946.3","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2020","2020","t","1741480","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2021","2021","ha","209180","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2021","2021","kg/ha","7788.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2021","2021","t","1629180","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2022","2022","ha","204460","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2022","2022","kg/ha","9057.4","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2022","2022","t","1851870","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5312","Area harvested","0111","Wheat","2023","2023","ha","212610","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5412","Yield","0111","Wheat","2023","2023","kg/ha","8424.7","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2023","2023","t","1791170","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1961","1961","ha","212139","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1961","1961","kg/ha","3711.6","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1961","1961","t","787372","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1962","1962","ha","212221","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1962","1962","kg/ha","4186.8","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1962","1962","t","888520","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1963","1963","ha","201443","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1963","1963","kg/ha","4081.4","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1963","1963","t","822179","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1964","1964","ha","217656","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1964","1964","kg/ha","4363.8","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1964","1964","t","949813","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1965","1965","ha","229353","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1965","1965","kg/ha","3970.1","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1965","1965","t","910564","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1966","1966","ha","231643","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1966","1966","kg/ha","2647.3","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1966","1966","t","613222","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1967","1967","ha","216676","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1967","1967","kg/ha","4259.4","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1967","1967","t","922910","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1968","1968","ha","220347","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1968","1968","kg/ha","4083.9","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1968","1968","t","899885","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1969","1969","ha","215759","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1969","1969","kg/ha","3830.6","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1969","1969","t","826494","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1970","1970","ha","198233","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1970","1970","kg/ha","3848.2","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1970","1970","t","762845","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1971","1971","ha","212702","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1971","1971","kg/ha","4484.8","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1971","1971","t","953936","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1972","1972","ha","222877","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1972","1972","kg/ha","4420.6","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1972","1972","t","985250","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1973","1973","ha","211923","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1973","1973","kg/ha","4949.7","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1973","1973","t","1048963","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1974","1974","ha","198483","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1974","1974","kg/ha","5431.1","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1974","1974","t","1077990","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1975","1975","ha","190323","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1975","1975","kg/ha","3801.8","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1975","1975","t","723572","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1976","1976","ha","211899","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1976","1976","kg/ha","4432.5","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1976","1976","t","939250","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1977","1977","ha","193782","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5412","Yield","0111","Wheat","1977","1977","kg/ha","4104.4","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5510","Production","0111","Wheat","1977","1977","t","795361","A","Official figure",""
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1978","1978","ha","194479","A","Official figure",""
